column;Symbol;Year;stockPrice;Sector;numberOfShares;cashAndCashEquivalents;shortTermInvestments;netReceivables;inventory;otherCurrentAssets;propertyPlantEquipmentNet;goodwill;intangibleAssets;longTermInvestments;otherNonCurrentAssets;accountPayables;shortTermDebt;longTermDebt;deferredRevenueNonCurrent;taxPayables;deferredRevenue;otherCurrentLiabilities;deferredTaxLiabilitiesNonCurrent;otherLiabilities;capitalLeaseObligations;preferredStock;commonStock;accumulatedOtherComprehensiveIncomeLoss;othertotalStockholdersEquity;revenue;costOfRevenue;researchAndDevelopmentExpenses;generalAndAdministrativeExpenses;sellingAndMarketingExpenses;sellingGeneralAndAdministrativeExpenses;operatingExpenses;costAndExpenses;interestIncome;depreciationAndAmortization;operatingIncome;operatingIncomeRatio;ebitdaratio;incomeBeforeTaxRatio;netIncomeRatio;epsdiluted
134;ALLE;2018;79,71;1;95000000;283800000;0;340300000;280300000;27200000;276700000;883000000;547100000;0;87200000;235000000;35300000;1409500000;0;20200000;0;230300000;115900000;0;0;0;900000;-223500000;0;2731700000;1558400000;0;0;647500000;647500000;647500000;2205900000;800000;54000000;86200000;525800000;0,19248087271662334;0,2250979243694403;0,17395760881502362;0,1592048907273859;4,54
135;ALLE;2017;79,56;1;95100000;466200000;0;308800000;239800000;17900000;252200000;761200000;394300000;0;66200000;188300000;35000000;1442300000;0;18200000;0;219300000;123600000;0;0;0;1000000;-152900000;9100000;2408200000;1337500000;0;0;582500000;582500000;582500000;1920000000;1200000;105700000;66900000;488200000;0,20272402624366748;0,23457354040362097;0,16431359521634414;0,11348725188937796;2,85
136;ALLE;2016;64;1;95800000;312400000;0;271900000;220600000;24400000;226600000;716800000;357400000;0;45000000;179900000;48200000;1415600000;0;2700000;0;198800000;118700000;0;0;0;1000000;-264300000;0;2238000000;1252700000;0;0;559800000;559800000;559800000;1812500000;1900000;64300000;66900000;425500000;0,19012511170688115;0,18949955317247544;0,13181411974977658;0,10236818588025022;2,36
137;ALLE;2015;65,92;1;95900000;199700000;0;303400000;204100000;27900000;224800000;714100000;372400000;0;147000000;175100000;65600000;1479800000;0;0;0;206400000;120000000;0;0;0;1000000;-232200000;24400000;2068100000;1199000000;0;0;510500000;510500000;510500000;1709500000;1500000;52900000;53200000;358600000;0,1733958706058701;0,15212030366036458;0,10120400367487066;0,0744161307480296;1,59
138;ALLE;2014;55,46;1;96100000;290500000;0;441000000;179500000;62800000;211200000;506000000;125700000;0;126900000;249500000;49600000;1215000000;0;0;0;232200000;58000000;0;0;0;1000000;-148200000;0;2118300000;1264600000;0;0;527400000;527400000;527400000;1792000000;1100000;53800000;48800000;326300000;0,15403861587121748;0,17089175282065808;0,12646933862059198;0,0827078317518765;1,82
139;ALLE;2013;44,19;1;96000000;227400000;0;424900000;155800000;115100000;203000000;504900000;146100000;0;202700000;211300000;71900000;1272000000;0;0;0;207300000;86700000;0;0;0;1000000;-96600000;8400000;2093500000;1233900000;0;0;486200000;486200000;486200000;1720100000;800000;10200000;46100000;235800000;0,11263434439933126;0,1249104370671125;0,10437067112491044;0,014807738237401481;0,32
140;ALLE;2012;44,4213681288;1;96028568;317500000;0;381900000;166400000;44100000;232000000;637900000;150500000;0;53500000;227200000;2200000;2800000;0;0;0;153300000;92000000;0;0;0;0;-7700000;1350900000;2023300000;1197700000;0;0;454300000;454300000;454300000;1652000000;100000;1500000;43800000;371300000;0,1835120842188504;0,19873474027578708;0,1812385706519053;0,10878268175752484;2,292026
141;LNT;2018;42,25;7;233600000;20900000;0;350400000;211800000;202000000;12462400000;0;0;431300000;1747200000;543300000;697700000;5246300000;0;0;0;403100000;1603100000;0;0;0;2400000;1700000;2035700000;3534500000;2236400000;0;0;0;0;611300000;2847700000;0;247000000;517500000;694400000;0,19646343188569812;0,37756401188286887;0,1612675060121658;0,14777196208798982;2,19
142;LNT;2017;42,61;7;229700000;27900000;0;482800000;222400000;172000000;11234500000;0;0;396100000;1652100000;477300000;1270900000;4010600000;0;0;0;400800000;1478400000;0;0;0;2300000;-500000;1834400000;3382200000;2161400000;0;0;0;0;567400000;2728800000;500000;215600000;483500000;653400000;0,19318786588610964;0,36464431435160544;0,15753060138371475;0,13822364141682927;1,99
143;LNT;2016;37,89;7;227100000;8200000;0;493300000;222300000;153300000;10279200000;0;0;337600000;1879900000;445300000;248700000;4315600000;0;0;0;468000000;2570200000;0;0;0;2300000;-400000;1683100000;3320000000;2182700000;0;0;0;0;513900000;2696600000;500000;196200000;406800000;537000000;0,16174698795180723;0,31448795180722894;0,13355421686746988;0,11496987951807229;1,64
144;LNT;2015;31,225;7;225400000;5800000;0;397600000;223500000;199900000;9519100000;0;0;346300000;1803000000;402400000;473200000;3522200000;0;0;0;483700000;2381200000;0;0;0;1100000;-400000;1654500000;3253600000;2171600000;0;0;0;0;505000000;2676600000;700000;187100000;413700000;577000000;0,17734202114580772;0,32567002704696335;0,1417814113597246;0,11937546102778461;1,68
145;LNT;2014;33,21;7;221600000;56900000;0;427300000;223800000;335100000;8938400000;0;0;344900000;1759500000;427900000;324300000;3606700000;0;0;0;462500000;2321100000;0;0;0;1100000;-600000;1500200000;3350300000;2317500000;0;0;0;0;489200000;2806700000;1800000;180600000;442300000;543600000;0,1622541264961347;0,3165388174193356;0,13133152255021938;0,117392472315912;1,73
146;LNT;2013;25,8;7;221600000;9800000;0;473300000;211800000;316300000;8326500000;0;0;329600000;1445100000;365000000;637900000;2977800000;0;0;0;430400000;2112700000;0;0;0;1100000;-200000;1499800000;3276800000;2272400000;0;0;0;0;470500000;2742900000;400000;172800000;411100000;533900000;0,162933349609375;0,3094482421875;0,133056640625;0,11480712890625;1,615
147;LNT;2012;21,955;7;221506000;21200000;0;403900000;203900000;365300000;7838000000;0;0;319000000;1634200000;339300000;219000000;3136600000;0;0;0;461700000;1934200000;0;0;0;1100000;-800000;1503900000;3094500000;2144200000;0;0;0;0;430600000;2574800000;4000000;156700000;387900000;519700000;0,1679431248990144;0,31336241719179186;0,1390208434318953;0,10848279205041202;1,445
148;ALL;2018;82,63;8;347800000;499000000;3027000000;15719000000;0;-9565000000;1045000000;2530000000;713000000;72738000000;25543000000;7155000000;0;6451000000;0;0;0;77331000000;425000000;0;0;1930000000;9000000;-1557000000;-24778000000;39815000000;0;0;5869000000;0;5869000000;36794000000;37071000000;0;332000000;511000000;0;0;0,09009167399221399;0,06891874921511992;0,056561597387919126;5,7
149;ALL;2017;104,71;8;362000000;617000000;1944000000;14707000000;0;-8921000000;1072000000;2181000000;0;74297000000;26525000000;6471000000;0;6350000000;0;0;0;77050000000;782000000;0;0;1746000000;9000000;306000000;-22672000000;38524000000;0;0;4658000000;0;4658000000;34447000000;34533000000;0;335000000;483000000;0;0;0,12483127401100613;0,1035977572422386;0,08277956598484063;8,36
150;ALL;2016;74,12;8;372800000;436000000;4288000000;14342000000;0;-8745000000;1065000000;1219000000;0;73607000000;22398000000;6184000000;0;6347000000;0;0;0;75506000000;487000000;0;0;1746000000;9000000;-416000000;-21444000000;36534000000;0;0;4106000000;0;4106000000;34325000000;33780000000;0;295000000;382000000;0;0;0,09391251984452838;0,07538183609788142;0,051376799693436254;4,67
151;ALL;2015;62,09;8;401100000;495000000;2122000000;14062000000;0;-8518000000;1024000000;1219000000;0;70026000000;24226000000;5892000000;0;5124000000;0;0;0;73615000000;90000000;0;0;1746000000;9000000;-755000000;-20388000000;35653000000;0;0;4081000000;0;4081000000;32043000000;32371000000;0;292000000;371000000;0;0;0,11064987518581887;0,0920539646032592;0,060892491515440496;5,05
152;ALL;2014;70,25;8;431400000;657000000;2540000000;13955000000;0;51410000000;1031000000;1219000000;0;73611000000;-35890000000;5694000000;0;5194000000;0;0;0;75341000000;715000000;0;0;1746000000;9000000;561000000;-17854000000;35239000000;0;0;4341000000;0;4341000000;30588000000;31003000000;0;322000000;366000000;0;0;0,13973154743324157;0,1202077243962655;0,08087630182468288;6,27
153;ALL;2013;54,54;8;464400000;675000000;2393000000;12858000000;0;50896000000;1024000000;1243000000;0;73367000000;-18936000000;4664000000;0;6201000000;0;0;0;91175000000;635000000;0;0;780000000;9000000;1046000000;-15935000000;34507000000;0;0;4387000000;0;4387000000;29495000000;31111000000;0;367000000;368000000;0;0;0,1197148404671516;0,098414814385487;0,06607355029414322;4,81
154;ALL;2012;40,17;8;489400000;806000000;2336000000;13818000000;0;65914000000;989000000;1240000000;0;88312000000;-46468000000;4010000000;0;6057000000;0;0;0;96300000000;597000000;0;0;0;9000000;1175000000;-14387000000;33315000000;0;0;4118000000;0;4118000000;29620000000;30009000000;0;373000000;388000000;0;0;0,12207714242833559;0,09923457901846015;0,06921806993846616;4,68
155;GOOGL;2018;52,248;4;13901396520;16701000000;92439000000;21193000000;1107000000;4236000000;59719000000;17888000000;2220000000;13859000000;2693000000;4378000000;0;4012000000;396000000;69000000;1784000000;28389000000;1264000000;0;62000000;0;45049000000;-2306000000;0;136819000000;59549000000;21419000000;8126000000;16333000000;24459000000;45878000000;105427000000;1878000000;114000000;9035000000;26321000000;0,19237825155862856;0,3220459146755933;0,255176547116994;0,22464716157843576;2,185001
156;GOOGL;2017;52,67;4;13860968730;10715000000;91156000000;18705000000;749000000;2983000000;42383000000;16747000000;2692000000;7813000000;2672000000;3137000000;0;3969000000;340000000;881000000;1432000000;18733000000;430000000;0;26000000;0;40247000000;-992000000;0;110855000000;45583000000;16625000000;6872000000;12893000000;19765000000;36390000000;81973000000;1312000000;109000000;6915000000;26146000000;0,2358576518876009;0,30866447160705424;0,2453024220829011;0,11422128005051645;0,9
157;GOOGL;2016;39,6225;4;13755644215;12918000000;73415000000;14232000000;268000000;4575000000;34234000000;16468000000;3307000000;5878000000;1819000000;2041000000;0;3935000000;202000000;554000000;1099000000;13062000000;226000000;0;0;0;36307000000;-2402000000;0;90272000000;35138000000;13948000000;6985000000;10485000000;17470000000;31418000000;66556000000;1220000000;124000000;6144000000;23716000000;0,26271712158808935;0,33695941155618575;0,26752481389578164;0,2157701169797944;1,392501
158;GOOGL;2015;38,9005;4;13696229917;16549000000;56517000000;13909000000;0;3139000000;29016000000;15869000000;3847000000;5183000000;3181000000;1931000000;3225000000;1995000000;151000000;302000000;788000000;13064000000;189000000;0;225000000;0;32982000000;-1874000000;0;74989000000;28164000000;12282000000;6136000000;9047000000;15183000000;27465000000;55629000000;999000000;104000000;5063000000;19360000000;0,25817119844243824;0,3309552067636587;0,26205176759258025;0,21800530744509194;1,142
159;GOOGL;2014;26,533;4;13518694592;18347000000;46048000000;11556000000;0;4734000000;23883000000;15599000000;4607000000;3079000000;3280000000;1715000000;2009000000;3228000000;104000000;96000000;752000000;12233000000;1971000000;0;246000000;0;28767000000;27000000;0;66001000000;25691000000;9832000000;5851000000;8131000000;13982000000;23814000000;49505000000;746000000;101000000;4979000000;16496000000;0,24993560703625703;0,3462826320813321;0,2614960379388191;0,2188451690125907;1,051
160;GOOGL;2013;28,1045059174;4;6656917337;18898000000;39819000000;9390000000;426000000;4353000000;16524000000;11492000000;6066000000;1976000000;1976000000;2453000000;3009000000;2236000000;139000000;24000000;1062000000;9360000000;1947000000;0;255000000;0;25922000000;125000000;0;59825000000;25858000000;7952000000;4796000000;7253000000;12049000000;20001000000;45859000000;785000000;83000000;3939000000;13966000000;0,23344755536982867;0,32133723359799415;0,2423067279565399;0,21596322607605517;1,906501
161;GOOGL;2012;17,7392593944;4;6544257382;14778000000;33310000000;8585000000;505000000;3276000000;11854000000;10537000000;7473000000;1469000000;2011000000;2012000000;2549000000;2988000000;100000000;240000000;895000000;8641000000;1872000000;0;0;0;22835000000;538000000;0;50175000000;20634000000;6793000000;3845000000;6143000000;9988000000;16781000000;37415000000;713000000;84000000;2962000000;12760000000;0,2543099152964624;0,3264773293472845;0,2667862481315396;0,21399103139013453;1,615501
162;GOOG;2018;51,7805;4;13901396520;16701000000;92439000000;21193000000;1107000000;4236000000;59719000000;17888000000;2220000000;13859000000;2693000000;4378000000;0;4012000000;396000000;69000000;1784000000;28389000000;1264000000;0;62000000;0;45049000000;-2306000000;0;136819000000;59549000000;21419000000;8126000000;16333000000;24459000000;45878000000;105427000000;1878000000;114000000;9035000000;26321000000;0,19237825155862856;0,3220459146755933;0,255176547116994;0,22464716157843576;2,185001
163;GOOG;2017;52,32;4;13860968730;10715000000;91156000000;18705000000;749000000;2983000000;42383000000;16747000000;2692000000;7813000000;2672000000;3137000000;0;3969000000;340000000;881000000;1432000000;18733000000;430000000;0;26000000;0;40247000000;-992000000;0;110855000000;45583000000;16625000000;6872000000;12893000000;19765000000;36390000000;81973000000;1312000000;109000000;6915000000;26146000000;0,2358576518876009;0,30866447160705424;0,2453024220829011;0,11422128005051645;0,9
164;GOOG;2016;38,591;4;13755644215;12918000000;73415000000;14232000000;268000000;4575000000;34234000000;16468000000;3307000000;5878000000;1819000000;2041000000;0;3935000000;202000000;554000000;1099000000;13062000000;226000000;0;0;0;36307000000;-2402000000;0;90272000000;35138000000;13948000000;6985000000;10485000000;17470000000;31418000000;66556000000;1220000000;124000000;6144000000;23716000000;0,26271712158808935;0,33695941155618575;0,26752481389578164;0,2157701169797944;1,392501
165;GOOG;2015;37,944;4;13696229917;16549000000;56517000000;13909000000;0;3139000000;29016000000;15869000000;3847000000;5183000000;3181000000;1931000000;3225000000;1995000000;151000000;302000000;788000000;13064000000;189000000;0;225000000;0;32982000000;-1874000000;0;74989000000;28164000000;12282000000;6136000000;9047000000;15183000000;27465000000;55629000000;999000000;104000000;5063000000;19360000000;0,25817119844243824;0,3309552067636587;0,26205176759258025;0,21800530744509194;1,142
166;GOOG;2014;26,2412;4;13518694592;18347000000;46048000000;11556000000;0;4734000000;23883000000;15599000000;4607000000;3079000000;3280000000;1715000000;2009000000;3228000000;104000000;96000000;752000000;12233000000;1971000000;0;246000000;0;28767000000;27000000;0;66001000000;25691000000;9832000000;5851000000;8131000000;13982000000;23814000000;49505000000;746000000;101000000;4979000000;16496000000;0,24993560703625703;0,3462826320813321;0,2614960379388191;0,2188451690125907;1,051
167;GOOG;2013;27,9059;4;6656917337;18898000000;39819000000;9390000000;426000000;4353000000;16524000000;11492000000;6066000000;1976000000;1976000000;2453000000;3009000000;2236000000;139000000;24000000;1062000000;9360000000;1947000000;0;255000000;0;25922000000;125000000;0;59825000000;25858000000;7952000000;4796000000;7253000000;12049000000;20001000000;45859000000;785000000;83000000;3939000000;13966000000;0,23344755536982867;0,32133723359799415;0,2423067279565399;0,21596322607605517;1,906501
168;GOOG;2012;17,6139;4;6544257382;14778000000;33310000000;8585000000;505000000;3276000000;11854000000;10537000000;7473000000;1469000000;2011000000;2012000000;2549000000;2988000000;100000000;240000000;895000000;8641000000;1872000000;0;0;0;22835000000;538000000;0;50175000000;20634000000;6793000000;3845000000;6143000000;9988000000;16781000000;37415000000;713000000;84000000;2962000000;12760000000;0,2543099152964624;0,3264773293472845;0,2667862481315396;0,21399103139013453;1,615501
169;MO;2018;49,39;5;1887000000;1333000000;0;309000000;2331000000;326000000;1938000000;5196000000;12279000000;30496000000;1430000000;399000000;13848000000;11898000000;0;0;0;6946000000;5172000000;0;0;0;935000000;-2547000000;-27563000000;19627000000;7373000000;0;0;2756000000;2756000000;2756000000;10129000000;32000000;697000000;227000000;9115000000;0,46441127018902534;0,5228002241809752;0,4759260202781882;0,35476639323381054;3,68
170;MO;2017;71,41;5;1921000000;1253000000;0;603000000;2225000000;263000000;1914000000;5307000000;12400000000;18851000000;386000000;374000000;864000000;13030000000;0;0;0;5554000000;5247000000;0;0;0;935000000;-1897000000;-25912000000;19494000000;7543000000;0;0;2362000000;2362000000;2362000000;9905000000;31000000;736000000;209000000;9556000000;0,49020211347081155;0,5523750897712116;0,5041551246537396;0,5243664717348928;5,31
171;MO;2016;67,62;5;1952000000;4569000000;0;151000000;2051000000;489000000;1958000000;5285000000;12036000000;18880000000;513000000;425000000;0;13881000000;0;0;0;6950000000;8416000000;0;0;0;935000000;-2052000000;-23019000000;19337000000;7746000000;0;0;2650000000;2650000000;2650000000;10396000000;13000000;760000000;204000000;8762000000;0,4531209598179656;1,179655582561928;1,1300615400527487;0,7363603454517247;7,28
172;MO;2015;58,21;5;1961000000;2369000000;0;124000000;2031000000;1562000000;1982000000;5285000000;12028000000;6722000000;432000000;400000000;4000000;12915000000;0;0;0;6674000000;5663000000;0;0;0;935000000;-3280000000;-22032000000;18854000000;7740000000;0;0;2708000000;2708000000;2749000000;10489000000;4000000;821000000;225000000;8361000000;0,4434602736819773;0,48382306141932746;0,42845019624482866;0,27797814787313035;2,67
173;MO;2014;49,27;5;1978000000;3321000000;0;124000000;2040000000;1393000000;1983000000;5285000000;12049000000;7797000000;483000000;416000000;1000000000;13693000000;0;0;0;6257000000;6088000000;0;0;0;935000000;-2682000000;-21516000000;17945000000;7785000000;0;0;2539000000;2539000000;2541000000;10326000000;49000000;857000000;208000000;7620000000;0,4246308163833937;0,49256060183895234;0,4332125940373363;0,2825299526330454;2,557128
174;MO;2013;38,39;5;1999000000;3175000000;0;115000000;1879000000;1421000000;2028000000;5174000000;12058000000;8452000000;557000000;409000000;525000000;13992000000;0;0;0;6124000000;6854000000;0;0;0;935000000;-1378000000;-20606000000;17663000000;7206000000;0;0;2320000000;2320000000;2362000000;9568000000;4000000;1053000000;212000000;8084000000;0,4576798958274359;0,46464360527656684;0,39302496744607374;0,2567514012342184;2,26
175;MO;2012;31,44;5;2024000000;2900000000;0;193000000;1746000000;1476000000;2102000000;5174000000;12078000000;9218000000;442000000;451000000;1459000000;12419000000;0;0;0;6341000000;6652000000;0;0;0;935000000;-2040000000;-20043000000;17500000000;7937000000;0;0;2281000000;2281000000;2249000000;10186000000;2000000;1128000000;225000000;7253000000;0,41445714285714286;0,44725714285714285;0,37011428571428573;0,23885714285714285;2,06
176;AMZN;2018;75,0985;6;9740000000;31750000000;9500000000;16677000000;17174000000;0;61797000000;14548000000;4110000000;0;7092000000;38192000000;0;23495000000;0;0;6536000000;23663000000;2386000000;0;0;0;5000000;-1035000000;24954000000;232887000000;173183000000;28837000000;4336000000;13814000000;18150000000;47283000000;220466000000;;1417000000;15341000000;12421000000;0,053334879147397665;0,12035021276413024;0,04835392271788464;0,04325273630559026;1,0073
177;AMZN;2017;58,4735;6;9600000000;20522000000;10464000000;13164000000;16047000000;0;48866000000;13350000000;3371000000;0;5526000000;34616000000;0;37926000000;0;0;5097000000;18170000000;1994000000;0;13183000000;0;5000000;-484000000;19552000000;177866000000;159803000000;22620000000;3674000000;10069000000;13743000000;13957000000;173760000000;202000000;848000000;11478000000;4106000000;0,023084794170892695;0,09067500252999448;0,021398131177403214;0,01705216286417865;0,3075
178;AMZN;2016;37,4935;6;9480000000;19334000000;6647000000;8339000000;11461000000;0;29114000000;3784000000;854000000;0;3869000000;25309000000;0;7694000000;0;0;4768000000;13739000000;1787000000;0;0;0;5000000;-985000000;15349000000;135987000000;105884000000;16085000000;2432000000;7233000000;9665000000;25917000000;131801000000;;484000000;8116000000;4186000000;0,030782354195621642;0,09115577224293499;0,02862038283071176;0,017435490157147373;0,2449380165289256
179;AMZN;2015;33,7945;6;9340000000;15890000000;3918000000;6423000000;10243000000;0;21838000000;3759000000;762000000;0;2611000000;20397000000;0;8235000000;0;0;3118000000;10384000000;2016000000;0;0;0;5000000;-723000000;11557000000;107006000000;85061000000;12540000000;1747000000;5254000000;7001000000;19712000000;104773000000;;459000000;6281000000;2233000000;0,020867988710913405;0,07743491019195185;0,014653383922396875;0,0055697811337682;0,06247379454926625
180;AMZN;2014;15,5175;6;9240000000;14557000000;2859000000;5612000000;8299000000;0;16967000000;3319000000;764000000;0;2128000000;16459000000;0;8265000000;0;0;1823000000;9807000000;1531000000;0;0;0;5000000;-511000000;9298000000;88988000000;73518000000;9275000000;1552000000;4332000000;5884000000;15292000000;88810000000;;210000000;4746000000;178000000;0,002000269699285297;0,054861329617476515;-0,0012473591944981346;-0,0027082303231896437;-0,02608225108225108
181;AMZN;2013;19,9395;6;9140000000;8658000000;3789000000;4767000000;7411000000;0;10949000000;2655000000;645000000;0;1285000000;15133000000;0;3191000000;0;0;1159000000;6688000000;1028000000;0;0;0;5000000;-185000000;7736000000;74452000000;62766000000;6565000000;1129000000;3133000000;4262000000;10941000000;73707000000;;141000000;3253000000;745000000;0,010006447106860796;0,051429108687476494;0,0067963251490893465;0,0036802234997045076;0,029462365591397848
182;AMZN;2012;12,5435;6;9060000000;8084000000;3364000000;3364000000;6031000000;453000000;7060000000;2552000000;725000000;0;799000000;13318000000;0;3830000000;0;0;0;5684000000;336000000;0;746000000;0;5000000;-239000000;6510000000;61093000000;56954000000;4564000000;896000000;2408000000;3304000000;3463000000;60417000000;40000000;92000000;2159000000;676000000;0,011065097474342396;0,04321280670453243;0,008904457139115774;-0,0006383710081351383;-0,0045
183;AMCR;2018;10,5;9;1157100000;617013493,085213;0;1198345954,59546;1350512136,604716;99887010,39792824;2681841991,610666;2024376744,065746;348859110,942188;435825413,52751;169758222,64651585;2590800696,561302;1810886894,976199;2654708505,20407;0;0;0;266464751,12135506;161508847,658415;0;6460353,90634;0;1392156571,785573;-901567235,144274;0;9262259090,54536;7416784454,655109;65100489,363843;608565337,976934;209315466,565342;817880804,5422759;882981293,906119;8299765748,561228;13020097,872769;216570940,952398;0;962493341,984133;0,1039156141687526;0,11666362631584594;0,09450483415780715;0,07768990567758842;0,618233
184;AMCR;2017;12,43;9;1157200000;560952877,976209;0;1326706005,257969;1304227929,114668;91410842,98273993;2762605509,29218;2031318765,430025;375633627,994728;411498647,263394;143460077,0745859;2575787720,901162;1123604099,483217;3483002874,044893;0;0;0;309098522,6105795;215190115,61184;0;9790450,942428;0;1415519381,664233;-880840877,135524;0;9092132043,564074;7182194889,307857;69032669,400071;781138121,619894;217487874,506501;998625996,126395;1067658665,526465;8249853554,834322;12188112,397719;199005900,788738;0;842278488,729751;0,09263817162949843;0,11103175475223187;0,08413361169102154;0,06559718712229368;0,510482
185;AMCR;2016;11,18;9;1162200000;518603762,035577;0;1346841222,598799;1251406867,32025;94227598,41525507;2706051703,047241;1800380677,084117;313555658,333707;449014116,247573;203137405,3347826;2432017331,989127;921861680,546793;3447704358,663336;0;0;0;311846086,11053896;212791460,241882;0;13676577,784897;0;1453236952,719778;-804705701,727455;0;9474348697,431894;7468316538,214222;67779510,49295;1258144593,140738;211283014,162634;1469427607,303372;1537207117,796323;9005523656,010546;34593696,750082;202332900,759253;0;468825041,421349;0,04948361691061974;0,07279250209630904;0,0434016536995951;0,025909375563883248;0,208203
186;AMCR;2015;10,61;9;1202600000;703982682,405544;0;1383896727,208578;1212320298,158738;108358804,14387417;2563359839,594563;1553975108,274939;288923521,095047;457603724,043397;185757949,96088314;2342647436,684103;1011382128,631134;2569252161,663241;0;0;0;315588775,2023349;229700690,81187;0;5492842,606345;0;1678412960,775591;-665632654,026523;2,384185791015625e-07;9599291738,892529;7669606196,341944;62818145,443787;746127765,676188;214420601,379604;960548367,055792;1023366512,499578;8692972708,841522;27264473,30071;196244285,845772;0;906319030,051006;0,0944151979858014;0,11078049897002175;0,09320834807215887;0,07077758588402046;0,554311
187;AMCR;2014;9,85;9;1205900000;509443199,57821;0;1395861185,907696;1328450110,15497;91325060,72645807;2918824260,455307;1690172670,269456;305232831,830079;487882953,282995;307680720,0557356;1786393507,447229;521588491,159358;3000075319,637713;0;0;0;986593104,4871669;252038337,695596;9,5367431640625e-07;8661758,336942;0;2716591033,19713;-1276291261,039034;-2,384185791015625e-07;10218426949,366373;8288549532,076751;71553655,826915;660741521,83328;229254147,287552;889995669,120832;961549324,947747;9250098857,024498;28998060,519329;227088707,703316;0;968328092,341876;0,09476293143162513;0,08165183260545085;0,089087290618608;0,05203899238948166;0,433088
188;AMCR;2013;9,24;9;1206100000;360385847,394983;0;1669602197,541455;1656004453,489327;144647143,1048479;4456227127,955684;1755477883,132409;344141562,554186;461228177,445997;325707037,06069756;1996495614,955693;1081248802,212143;2899878624,16383;0;0;0;1212206941,237669;256623196,473713;0;9856082,937113;0;3487319419,221187;-708360331,091379;0;11339332159,120983;9335809522,071238;59866577,84024;893800706,35261;316033474,177975;1209834180,530585;1269700758,370826;10605510280,442064;24822727,397173;225686047,254442;0;733821878,67892;0,06471473525790124;0,08628363097872889;0,0641272242923712;0,04833686108182503;0,447174
189;AMCR;2012;7,4;9;1213700000;365965982,356674;0;1621876087,356981;1702519598,01052;124956505,72077703;4776797592,975418;1683279775,671859;362998137,421454;507910841,844567;306506744,1717663;1995210512,31144;939476431,217635;3065783818,081339;0;0;0;1361729127,862947;217266717,154144;0;12383077,1435;0;3872935300,980412;-1017254436,416481;0;12478150520,907955;10365351945,473524;69693186,237387;1082444685,510776;348772949,628508;1431217635,1392841;1500910821,376671;11866262766,850195;22617025,19598;233231676,116012;0;611887754,05776;0,0490367344930246;0,07413330708855155;0,04645326378466153;0,03383936553240002;0,342837
190;AMD;2018;17,82;3;982000000;1078000000;78000000;1235000000;845000000;304000000;348000000;289000000;226000000;58000000;95000000;528000000;136000000;1114000000;0;0;0;1320000000;0;0;0;0;10000000;-8000000;8700000000;6475000000;4028000000;1434000000;0;0;562000000;1996000000;6024000000;18000000;121000000;170000000;451000000;0,06965250965250966;0,0955984555984556;0,050965250965250966;0,05204633204633204;0,32
191;AMD;2017;10,28;3;952000000;1185000000;0;400000000;739000000;298000000;261000000;289000000;239000000;58000000;71000000;384000000;70000000;1325000000;0;0;22000000;1010000000;0;0;0;0;9000000;6000000;8356000000;5329000000;3506000000;1160000000;0;0;511000000;1619000000;5125000000;6000000;126000000;144000000;204000000;0,03828110339650966;0,06230061925314318;0,012948020266466504;0,008069056108087821;0,04
192;AMD;2016;11,34;3;835000000;1264000000;0;311000000;751000000;204000000;164000000;289000000;232000000;59000000;47000000;440000000;0;1435000000;0;0;63000000;843000000;0;0;0;0;9000000;-5000000;8215000000;4272000000;3274000000;1008000000;0;0;460000000;1380000000;4654000000;2000000;156000000;133000000;-372000000;-0,08707865168539326;-0,03955992509363296;-0,10486891385767791;-0,11633895131086143;-0,6
193;AMD;2015;2,92;3;783000000;785000000;0;533000000;678000000;324000000;188000000;278000000;189000000;0;134000000;279000000;230000000;2032000000;0;0;53000000;841000000;0;0;0;0;8000000;-8000000;6894000000;3991000000;2911000000;947000000;0;0;482000000;1432000000;4343000000;0;160000000;167000000;-481000000;-0,12052117263843648;-0,07992984214482586;-0,16186419443748434;-0,16537208719619143;-0,84
194;AMD;2014;2,65;3;768000000;805000000;235000000;818000000;685000000;193000000;302000000;320000000;284000000;0;125000000;415000000;177000000;2035000000;0;0;72000000;776000000;0;0;0;0;8000000;-5000000;6830000000;5506000000;3667000000;1072000000;0;0;604000000;1690000000;5357000000;3000000;177000000;203000000;-155000000;-0,028151107882310206;-0,0032691609153650564;-0,07228478023973847;-0,07319288049400653;-0,53
195;AMD;2013;3,87;3;754000000;869000000;228000000;832000000;884000000;71000000;346000000;553000000;358000000;90000000;106000000;519000000;60000000;1998000000;0;0;145000000;894000000;0;0;0;0;7000000;-2000000;6782000000;5299000000;3321000000;1201000000;0;0;674000000;1893000000;5214000000;5000000;177000000;236000000;103000000;0,01943762974146065;0,06397433478014719;-0,013964899037554256;-0,015663332704283828;-0,11
196;AMD;2012;2,28;3;741000000;549000000;453000000;630000000;562000000;71000000;658000000;553000000;96000000;181000000;247000000;278000000;5000000;2037000000;0;0;108000000;1006000000;0;0;0;0;7000000;-3000000;6694000000;5422000000;4187000000;1354000000;0;0;823000000;2191000000;6378000000;8000000;175000000;260000000;-1056000000;-0,19476208041313167;-0,14422722242714867;-0,22445592032460346;-0,2181851715234231;-1,6
